Submitter	bases	rel_bases
Northwest Institute of Plateau Biology	32341410612.0	2.67865537912e-06
Genomics Research Center, Academia Sinica	32336526630.0	2.67825086662e-06
MA Dept of Public Health - SPHL	32333576221.0	2.678006501e-06
AICBIO	32331862853.0	2.67786459246e-06
MDC Berlin	32323350170.0	2.67715953527e-06
Institute for Molecular Ecophysiology of Plants, D	32290376926.0	2.67442854872e-06
OSMANIA UNIVERSITY	32286907996.0	2.67414123695e-06
State Forestry Administration Key Open Laboratory	32275403400.0	2.67318837659e-06
Shivaji University	32209662300.0	2.66774341461e-06
Max Planck Institute for chemical ecology	32205241050.0	2.66737722758e-06
Ruhr Universitaet Bochum	32144616221.0	2.66235601728e-06
University of Technology Sydney	32097286142.0	2.65843593561e-06
US Naval Research Laboratory	32064442876.0	2.6557157144e-06
INSTITUTE FOR MOLECULAR BIOLOGY AND TUMOR RESEARCH	32028001264.0	2.65269746263e-06
Rene Rachou - Fiocruz	32007447112.0	2.65099507894e-06
Uppsala University, Uppsala, Sweden and Broad Inst	31989719656.0	2.64952681443e-06
NYU School of Medicine	31883401312.0	2.64072106976e-06
ICAR-Indian Institute of Agricultural Biotechnolog	31879361952.0	2.64038651251e-06
FN	31825984962.0	2.63596559955e-06
Shandong Peanut Resaerch Institute	31796120750.0	2.63349211647e-06
Arachis hypogaea L	31796120750.0	2.63349211647e-06
THE MARINE BIOLOGICAL ASSOCIATION	31793108023.0	2.6332425894e-06
UNIVERSITY MEDICAL CENTER UTRECHT	31764965665.0	2.6309117177e-06
University of East Anglia	31741524573.0	2.62897022517e-06
NEAU	31740142877.0	2.62885578714e-06
University Paris Diderot - Paris 7	31727674800.0	2.62782312712e-06
Nutrition & Health	31707647651.0	2.6261643921e-06
ICAR-Sugarcane Breeding Institute	31691275396.0	2.62480837119e-06
University of Michigan Medical School	31685810015.0	2.62435570472e-06
Rhizoctonia solani	31666867496.0	2.62278680345e-06
GENEVA UNIVERSITY HOSPITALS	31645695900.0	2.62103328038e-06
Anatomy Otago	31558821600.0	2.61383797546e-06
Beijing Proteome Research Center	31557746700.0	2.61374894759e-06
Beijing Forestry university	31527873500.0	2.61127472008e-06
Estacion Experimental de Aula Dei_Spanish National	31515271000.0	2.61023092658e-06
Korea Research Instutute of Bioscience and Biotech	31500696686.0	2.60902381891e-06
Guangzhou iGenomics Co.,Ltd	31478522038.0	2.60718721874e-06
SINTEF Materials and Chemistry	31456157556.0	2.60533489571e-06
WHU	31440756580.0	2.60405932032e-06
Jiangsu province academy of forestry research inst	31440532496.0	2.60404076072e-06
Kangwon National University	31423406740.0	2.6026223316e-06
KOBIC	31421603361.0	2.60247296796e-06
Guangxi Academy of Fisheries Science	31403944570.0	2.60101039058e-06
Chaung-ang -univ	31316092522.0	2.59373410435e-06
RUTGERS	31231069839.0	2.58669215834e-06
UCL Cancer Institute, University College London, L	31202931437.0	2.5843616143e-06
Nottingham Trent University	31199504061.0	2.58407774421e-06
Universidade Federal de Sao Carlos	31188165200.0	2.58313861075e-06
Università della Tuscia	31150470400.0	2.58001656452e-06
Univ of Alabama at Birmingham	31143416700.0	2.57943234661e-06
Institute of Bioengineering, Research Center of Bi	31127539337.0	2.5781173148e-06
USDA-	31113857516.0	2.57698412726e-06
Swiss Federal Institute of Technology (ETH)	31112567941.0	2.57687731909e-06
UC Davis Genome Center	31100726318.0	2.5758965447e-06
IBBM	31069156395.0	2.57328178726e-06
CSIR-NEERI	31067336641.0	2.57313106737e-06
Research Institute of the McGill University Health	31063895600.0	2.57284606548e-06
The Oil Crops Research Institute of CAAS	31063234548.0	2.5727913143e-06
Universidade Católica de Brasília	31024638823.0	2.56959464958e-06
ICAR-IASRI	30979623142.0	2.56586625636e-06
Univeristy of Tartu	30957092230.0	2.56400014887e-06
LGTC	30862183961.0	2.55613943592e-06
Avera Cancer Insitute	30858165471.0	2.55580660721e-06
national Museum of Natural History, Smithsonian In	30840529173.0	2.5543458928e-06
Canadian Food Inspection Agency	30802752105.0	2.55121703279e-06
University of Helsinki: Institute of Biotechnology	30788964900.0	2.55007511689e-06
ACADEMIC MEDICAL CENTER	30751017512.0	2.54693215024e-06
McGill Univeristy	30693529400.0	2.54217073639e-06
NABI	30681675768.0	2.54118896737e-06
Institute of Bioengineering	30667153611.0	2.53998617957e-06
UPMC/CNRS	30631764214.0	2.53705507679e-06
US Naval Research laboratory	30625725606.0	2.53655493318e-06
Systems Biology Ireland, University College Dublin	30610443535.0	2.53528920603e-06
University Leipzig	30584616875.0	2.53315013044e-06
Mayo Clinic, Rochester	30581392776.0	2.53288309663e-06
Leibniz Institute for Natural Product Research and	30580857819.0	2.53283878918e-06
MAX PLANCK INSTITUTE FOR MARINE MICROBIOLOGY	30577223024.0	2.53253773975e-06
National Academy of Agricultural Science, RDA, Rep	30553567213.0	2.53057846327e-06
Research and Innovation Centre, Fondazione Edmund 	30539302121.0	2.5293969667e-06
University of California Riverside	30504654095.0	2.52652726747e-06
UNIVERSITY OF VERONA	30490293402.0	2.52533785282e-06
NYMU	30484320800.0	2.52484317612e-06
Peking University First Hospital	30432825000.0	2.52057807144e-06
ewha womans university	30427146721.0	2.52010777184e-06
ut southwestern medical center	30423486756.0	2.51980463772e-06
Institute of Agricultural Biology and Biotechnolog	30377784650.0	2.51601939181e-06
FDU	30343651276.0	2.51319231828e-06
Mendelics Analise Genomica	30337343838.0	2.51266990901e-06
Yangzhou univesity	30311035216.0	2.51049091526e-06
BILS	30298567364.0	2.50945827388e-06
ESTACION EXPERIMENTAL DE ZONAS ARIDAS. CSIC.	30281029050.0	2.50800567493e-06
Freshwater Fisheries Researh Center	30278799386.0	2.50782100452e-06
Northwest A & F University	30241472398.0	2.50472942208e-06
NHS Lothian	30223237246.0	2.50321910799e-06
Institute for molecular genetics, gene technology,	30222539537.0	2.50316132072e-06
Department of Genetics, University Of Cambridge	30222214207.0	2.50313437548e-06
GSG-LANL	30186291540.0	2.50015910497e-06
UCSF Department of Pediatrics, Division of Pediatr	30172569450.0	2.49902258218e-06
Bernhard Nocht Institute	30166823969.0	2.49854671662e-06
Inner Mongolian Agricultural University	30115068346.0	2.49426009228e-06
National Centre for Biological Sciences, TIFR	30096579294.0	2.4927287491e-06
MPI-CBG	30047026208.0	2.48862454839e-06
Universidade de Sao Paulo	30021775328.0	2.4865331614e-06
Wolfson Wohl Cancer Research Centre, Institute of 	29900258936.0	2.47646864872e-06
Bee Research Department, National Center for Agric	29883904028.0	2.47511406457e-06
University Hospital of Besancon	29879309153.0	2.47473349716e-06
University of huazhong agriculture	29877412836.0	2.474576436e-06
Trinity College Dublin	29863332010.0	2.47341020114e-06
Dept of Clinical and Experimental Medicine, Linksp	29853023400.0	2.47255639752e-06
UNIVERSITY OF NEW SOUTH WALES	29841112239.0	2.47156986369e-06
Institute of Hydrobiology,Chinese Academy of Scien	29732939209.0	2.46261050591e-06
Institute for Biology III, University of Freiburg	29727287176.0	2.46214238012e-06
Institute of Applied Ecology, Fujian Agriculture a	29715646750.0	2.46117826974e-06
University of Lund	29711057619.0	2.46079817808e-06
UU-SNP	29700083820.0	2.45988928062e-06
University of Nevada Las Vegas	29692705133.0	2.45927814588e-06
Simon Fraser Univeristy	29683617804.0	2.45852549403e-06
National Research Centre For Banana, Trichy	29678698656.0	2.45811806893e-06
Royal Tropical Institute	29659688190.0	2.45654353999e-06
National Bureau of Agricultural Insect Resources	29656433700.0	2.45627398907e-06
Systems Toxicology	29605546000.0	2.45205924986e-06
National Council Research	29580813966.0	2.45001083593e-06
PKU Shenzhen	29536018373.0	2.44630067135e-06
University of Genova	29499745796.0	2.44329641978e-06
Nofima	29496390083.0	2.44301848513e-06
Southern Cross University	29442405895.0	2.43854728141e-06
Chinese Academy Of Agricultural Sciences	29411707252.0	2.43600468714e-06
Princeton Unviersity	29410302450.0	2.43588833537e-06
Nanjing agricultual university	29360316206.0	2.43174825864e-06
ICAR-CISH	29314576873.0	2.42795992944e-06
UCDAVIS	29304995400.0	2.42716635044e-06
SUN YAT-SEN UNIVERSITY, SCHOOL OF LIFE SCIENCES	29283155000.0	2.42535743414e-06
Northwest Agriculture and Forest University	29260567578.0	2.42348664624e-06
Pontifícia Universidade Católica do Paraná	29251956573.0	2.4227734456e-06
Southwest  university	29228199000.0	2.42080574074e-06
Tytgat Institute for Liver and Intestinal Research	29191789550.0	2.41779015276e-06
University of Manitoba	29175707410.0	2.41645816044e-06
SHIZUOKA university	29167485384.0	2.41577717671e-06
Universidad Mayor	29161355081.0	2.41526943853e-06
njau	29120576700.0	2.41189199681e-06
IOWA STATE UNIVERSITY	29112586350.0	2.41123020149e-06
Beijing Institute of Microbiology and Epidemiology	29087835790.0	2.40918025316e-06
IDIBAPS and IFIBYNE-CONICET	29075941717.0	2.40819513464e-06
csir-igib	29044539700.0	2.4055942839e-06
Max Delbruck Center Berlin	29028334856.0	2.40425212869e-06
FCT/UNL	29007473615.0	2.40252431057e-06
National Agri-Food Biotechnology Institute	28998220275.0	2.40175790897e-06
Nanjing University of Chinese Medicine	28991138778.0	2.40117138878e-06
Laboratory of Translational Genetics Vesalius Rese	28987844559.0	2.40089854733e-06
MSU	28953349836.0	2.39804154532e-06
KTH, Royal Institute of Technology	28918946207.0	2.3951920881e-06
Institute of Botany, The Chinese Academy of Scienc	28913492340.0	2.39474037527e-06
Smith College	28860149085.0	2.39032225638e-06
2009	28845304000.0	2.3890927223e-06
University of Cambridge Department of Plant Scienc	28838983200.0	2.38856920633e-06
Sun Yet-sen University	28837692485.0	2.38846230373e-06
Ningxia Key Laboratory for Agrobiotechnology	28833526000.0	2.38811721744e-06
Institute of Microbiology Chinese Academy of Scien	28822356679.0	2.38719212601e-06
Naval Research Laboratory	28807899326.0	2.38599470556e-06
USDA-ARS and University of Wisconsin	28799984119.0	2.38533913392e-06
Xiamen Universty	28794771000.0	2.38490736087e-06
Agri Biotech Foundation	28793544000.0	2.38480573543e-06
SCIENCE FOR LIFE LABORATORY, DEPARTMENT OF BIOCHEM	28691544387.0	2.37635768673e-06
Oregon State Univers	28663320921.0	2.37402009732e-06
univ of Nebraska-Lincoln	28662127604.0	2.37392126165e-06
College of Fisheries, Huazhong Agricultural Univer	28625551976.0	2.37089191009e-06
UTMB	28609566400.0	2.36956791561e-06
UT_MED	28592907803.0	2.36818817862e-06
Zhejiang University, China	28583846600.0	2.36743769063e-06
UNIVERSITI TEKNOLOGI MALAYSIA	28583020009.0	2.36736922879e-06
AGRESEARCH	28565089055.0	2.3658841097e-06
University of California, Santa Barbara	28549259234.0	2.36457301552e-06
ICAR-National Research Centre for Banana	28501811600.0	2.36064319744e-06
IRCM	28501154700.0	2.36058879015e-06
institute of cotton research of CAAS	28481398200.0	2.35895247145e-06
Bioinformatics Program, Boston University, Boston,	28472082375.0	2.35818089456e-06
University of Oslo and Oslo University Hospital	28439963930.0	2.35552070616e-06
South    China Botanical Garden, Chinese Academy o	28424135640.0	2.35420973879e-06
National Institute of Environmental Health Science	28423886800.0	2.35418912878e-06
university of Chinese academy of science	28392996960.0	2.35163069875e-06
The Eye Hospital of Wenzhou Medical College	28379215792.0	2.35048928287e-06
Jiangsu Province Hospital	28370752500.0	2.34978831646e-06
JGU	28366662545.0	2.34944956871e-06
Yangtze River Fisheries Research Institute, Chines	28321732534.0	2.34572827105e-06
CSU	28285137200.0	2.34269728735e-06
Research Center for Epigenetic Disease, The Univer	28249598550.0	2.33975382279e-06
Institute of Agro-products processing Science and 	28248235298.0	2.33964091237e-06
Korea Research Institute Bioscience and Biotechnol	28226814200.0	2.33786672447e-06
Bioinformatics and Computational Biosciences Branc	28220884785.0	2.3373756247e-06
Boston College	28218740366.0	2.33719801465e-06
G B Pant University	28210514396.0	2.33651670427e-06
College of Biological Sciences, China agricultural	28205572594.0	2.33610740287e-06
Università di Napoli Federico II - Dipartimento di	28196329382.0	2.33534184011e-06
Chobuk National University	28195901200.0	2.33530637623e-06
Department of Biological Sciences, Division of Gen	28124815710.0	2.32941876878e-06
Hebrew University of Jerusalem	28094867710.0	2.32693834601e-06
HHMI/Rockefeller University	28092443209.0	2.32673753836e-06
Smithsonian NMNH	28073670736.0	2.32518272102e-06
Institute for Agricultural and Fisheries Research 	28063489308.0	2.32433945116e-06
Technische Universität München	28063197540.0	2.32431528568e-06
Sinopec	28029858841.0	2.32155403056e-06
University of Oxford, UK	28026559938.0	2.32128080116e-06
Hangzhou first peoples hospital	27995915100.0	2.31874266326e-06
Institute of Experimental Immunology, University o	27985268304.0	2.31786084961e-06
Wistar Genomics Facility	27975749760.0	2.31707248266e-06
Fujian Institue of Subtropical Botany	27965110216.0	2.31619126965e-06
Peking University cancer hospital & insititute	27958477487.0	2.31564191837e-06
Stony Brook Medicine	27886816653.0	2.30970665845e-06
University of Manchester - United Kingdom	27862057415.0	2.30765599137e-06
Natural History Museum of Denmark - University of 	27840246139.0	2.30584948724e-06
Hyriopsis cumingii	27822629600.0	2.30439040935e-06
Luoyang Normal University	27816549000.0	2.30388678779e-06
Yale	27801100714.0	2.30260729399e-06
Sir William Dunn School of Pathology, University o	27786712360.0	2.30141558833e-06
The University of Texas Southwestern Medical Cente	27786091643.0	2.30136417787e-06
TCD	27720829641.0	2.29595889686e-06
Pacific Northwest National Laboratory	27617321354.0	2.28738589325e-06
Liaoning Ocean and fisheries science research inst	27608201600.0	2.28663055582e-06
University of Greifswald	27600873454.0	2.2860236071e-06
Innner Mongolia Agricultural University	27600469716.0	2.28599016777e-06
Kaili university	27585969833.0	2.28478922481e-06
J Craig Venter Institute	27497179746.0	2.27743524613e-06
SeoulNationalUniversity	27487464336.0	2.27663057389e-06
Waksman Institute	27472952250.0	2.27542862022e-06
National Microbiology Laboratory at Guelph	27466120670.0	2.27486279924e-06
Research Institute of Subtropical Forestry	27427029264.0	2.27162508008e-06
Oil crops research institute	27397246000.0	2.26915830145e-06
Department of human genetics	27381205832.0	2.26782978543e-06
Third Institute of Oceanography, State Oceanic Adm	27360601006.0	2.2661232047e-06
University of Reading	27342781850.0	2.2646473452e-06
Institute of Botany, Jiangsu Province and Chinese 	27319886041.0	2.26275101536e-06
Functional Genomics Genter Zurich	27285765049.0	2.25992496737e-06
Consiglio per la ricerca e sperimentazione in agri	27238932950.0	2.25604613056e-06
Fukuoka Dental College	27197559018.0	2.25261936273e-06
Universitat Autonoma de Barcelona (UAB) / Vetgenom	27172527184.0	2.25054611807e-06
K-State IGF	27167948000.0	2.25016685026e-06
Institute of Animal Sciences, Chinese Academy of A	27150569005.0	2.2487274468e-06
Yunnan Normal University	27122791585.0	2.24642680084e-06
College of Life Sciences, Nanjing Normal Universit	27122361000.0	2.24639113793e-06
Universität Bielefeld	27099534141.0	2.24450051883e-06
Tongji Univ	27097133359.0	2.24430167569e-06
Western Sydney University	27086091776.0	2.24338716408e-06
Sanford Research	27064788213.0	2.24162271093e-06
MARYLAND DEPT OF HEALTH AND MENTAL HYGIENE	27038510986.0	2.23944631744e-06
University of Pittsburgh School of Medicine	27033313032.0	2.23901580043e-06
Institute of New Energy and New Materials, South C	27018636100.0	2.2378001935e-06
College of Plant Protection southwest university	26996588541.0	2.2359741194e-06
Codon Genomics	26985052000.0	2.23501861322e-06
Faculty of Biology, Adam Mickiewicz University in 	26977166862.0	2.23436553202e-06
JUSTUS LIEBIG UNIVERSITY	26972657453.0	2.23399204328e-06
Xinxiang Medica University	26953832600.0	2.23243288761e-06
Universisade do Estado de Mato Grosso	26925044096.0	2.23004849931e-06
Ondokuz Mayis University	26914542600.0	2.22917872003e-06
Chinese Academy of agricultural science	26883584095.0	2.22661460287e-06
CORNELL	26805429666.0	2.22014151534e-06
University of Cukurova, Faculty of Agriculture	26773599300.0	2.21750518689e-06
Center for RNA Molecular Biology	26770522817.0	2.21725037927e-06
Ningbo University	26760805249.0	2.2164455283e-06
LPN-CNRS	26758462347.0	2.21625147903e-06
Public Health Agency of Sweden	26755640065.0	2.21601772544e-06
Nanjing agriculture university	26743342880.0	2.21499921944e-06
A*STAR	26708679559.0	2.21212825341e-06
Fundación para el Fomento de la Investigación Sani	26698416975.0	2.21127826185e-06
Wageningen University, Laboratory of Molecular Bio	26689532940.0	2.21054244769e-06
National Tsing Hua University	26686152270.0	2.21026244599e-06
South Chian University of Technology	26685599760.0	2.21021668472e-06
College of Animal Science and Technology, Hunan Ag	26678845650.0	2.20965728015e-06
berrygenomics	26655350904.0	2.20771134376e-06
Instituto Superior Tecnico	26638320145.0	2.20630078271e-06
Swiss Federal Research Institute WSL	26635176586.0	2.20604041957e-06
The University of Leeds	26630321850.0	2.20563832935e-06
Department of Entomology, Nanjing Agricultural Uni	26613547500.0	2.2042490052e-06
Institute of Molecular Oncology, Philipps-Universi	26606723868.0	2.20368384251e-06
UOR	26601725300.0	2.20326983951e-06
Institute for Disease Control & Prevention, AMMS	26587897920.0	2.20212459615e-06
College of Ocean and Earth Sciences, Xiamen Univer	26552785812.0	2.19921645964e-06
ZF-screens B.V.	26552120612.0	2.1991613649e-06
University Freiburg	26541132873.0	2.19825131288e-06
INSTITUT PASTEUR DE PARIS	26534588885.0	2.19770931151e-06
National Chemical Laboratory	26520000864.0	2.19650106858e-06
CIDM-Public Health, Institute of Clinical Patholog	26468508800.0	2.19223627333e-06
Singapore Immunology Network	26452811741.0	2.19093617508e-06
Institute of Animal Breeding & Genetics, Universit	26450996000.0	2.19078578756e-06
PNRI	26441887804.0	2.19003140741e-06
Aix Marseille Universite	26421871914.0	2.18837360491e-06
TEDA college of Nankai university	26415840894.0	2.18787408977e-06
CRC, AAFC	26407146926.0	2.18715401777e-06
MSK	26402219285.0	2.18674588925e-06
BGI and Chinese PLA General Hospital	26387960580.0	2.18556492169e-06
CSIC Consejo Superior de Investigaciones Cientific	26369541723.0	2.18403939236e-06
China Academy of Tropical Agricultural Sciences	26345761920.0	2.18206984632e-06
CSIR-CIMAP	26330795666.0	2.18083027649e-06
Centro de Investigaciones Biologicas del Noroeste	26295565624.0	2.17791237218e-06
Pepperdine University	26256044840.0	2.17463909008e-06
Sugarcane Breeding Institute	26251621243.0	2.17427270866e-06
University Hospital Basel	26241845624.0	2.17346304965e-06
zhang	26224137071.0	2.17199635077e-06
Council of Scientific and Industrial Research	26215341638.0	2.171267875e-06
UP-IGM	26200885982.0	2.17007059511e-06
DRMR, Bharatpur	26169211810.0	2.16744720331e-06
Saint Francis University	26165897054.0	2.1671726609e-06
sangmyung university	26119671960.0	2.16334409887e-06
College of Horticulture and Plant Protection, Yang	26106297863.0	2.16223639836e-06
IOA	26092073862.0	2.16105830513e-06
YangZhou University	26065939066.0	2.1588937084e-06
NanJingAgriculturalUniversity	26057463205.0	2.15819170096e-06
University of Washin	25994992107.0	2.15301757468e-06
Tongren Hospital	25994647500.0	2.15298903284e-06
University of Minnesota, Twin Cities	25988697531.0	2.1524962307e-06
New York University School of Medicine	25982749613.0	2.15200359842e-06
European Molecular Biology Laboratory EMBL-EBI	25981644800.0	2.15191209304e-06
university of Leicester	25952770326.0	2.14952058433e-06
Centro Nacional de Investigaciones Oncológicas: CN	25950442752.0	2.14932780459e-06
School of lIfe Sciences, University of Dundee	25949177500.0	2.14922301096e-06
Aix-Marseille University	25932299774.0	2.14782512476e-06
Genome Center	25863974374.0	2.14216611988e-06
University of Veterinary Medicine, Vienna	25862215496.0	2.14202044201e-06
Cancer Research UK Beatson Institute	25854486381.0	2.14138028331e-06
Platichthys stellatus	25839595200.0	2.14014693135e-06
UNIVERSITY OF LEUVEN	25835059596.0	2.13977127303e-06
United States Department of Agriculture, Agricultu	25768204100.0	2.13423401195e-06
Middle Tennessee State University	25756877504.0	2.13329589433e-06
SAGA_U	25754925223.0	2.13313419798e-06
Department of Biochemistry, University of Cambridg	25732454253.0	2.13127305514e-06
Melbourne Dental School, University of Melbourne	25728948200.0	2.13098266868e-06
UCONNMISEQ	25725926378.0	2.13073238833e-06
stanford-phs000739	25719711450.0	2.13021764114e-06
Institute of applied ecology	25715026200.0	2.12982958849e-06
Shanghai Jiaotong University Affiliated Sixth Peop	25689718246.0	2.12773347438e-06
DEPARTMENT OF IMMUNOLOGY, GENETICS AND PATHOLOGY, 	25668573250.0	2.12598215444e-06
Hunan Agricultral University	25639093200.0	2.12354048931e-06
UE-CEC	25637838479.0	2.12343656789e-06
Justus Liebig University Giessen	25636361360.0	2.12331422651e-06
Guhe Information co.ltd	25629209871.0	2.12272190929e-06
Chronix Biomedical	25576918696.0	2.11839092822e-06
NBIODATA	25575228928.0	2.11825097433e-06
Weizmann Institute of science	25562933900.0	2.11723264699e-06
Chinese PLA General Hospital, Chinese PLA Postgrad	25546293900.0	2.11585445028e-06
ICB	25537192187.0	2.11510060708e-06
The Institute of Cytology and Genetics	25530765400.0	2.11456831281e-06
Donald Danforth Planc Science Center	25521718004.0	2.11381896838e-06
SHAGHAI OCEAN UNIVERSITY	25509346849.0	2.11279433586e-06
University of Tehran	25504900800.0	2.11242609487e-06
Leibniz Institute of Vegetable and Ornamental Crop	25487475442.0	2.11098285143e-06
College of Horticulture, Northwest A & F Universit	25486053300.0	2.11086506348e-06
Beijing Honor Tech Co.,Ltd	25377592338.0	2.10188185793e-06
Institute of Oceanology,Chinese Academy of Science	25376614250.0	2.10180084846e-06
Center for Microbial Oceanography Research and Edu	25343846981.0	2.09908692165e-06
Johannes Gutenberg University Mainz	25273198413.0	2.09323550196e-06
IBV-CSIC	25272884667.0	2.09320951616e-06
National Jewish Health	25256165177.0	2.09182473575e-06
Institut fr Populationsgenetik, Vetmeduni Vienna	25247507926.0	2.09110770481e-06
Beijing Genomics insititute	25232510940.0	2.08986558963e-06
Northwest Agriculture & Forestry University	25231787865.0	2.08980570143e-06
GATC Biotech AG	25209452137.0	2.08795575992e-06
Chian agricultural university	25208071484.0	2.08784140828e-06
FRENCH NATIONAL LEAGUE AGAINST CANCER - RESEARCH D	25179653992.0	2.08548774879e-06
Unite Genetique Animale et Biologie Int?grative	25177642792.0	2.08532117252e-06
National Chiao Tung University	25166324018.0	2.08438370275e-06
University of Puerto Rico at Mayaguez	25040182901.0	2.07393615036e-06
TUM	25024173230.0	2.07261016023e-06
RenJi Hospital, School of Medicine ,Shanghai Jiao 	25002258521.0	2.07079508933e-06
Ontario Institute for Cancer Research	24995854905.0	2.07026471418e-06
Signaling and Functional Genomics, DKFZ	24990318500.0	2.0698061652e-06
National Research Centre on Plant Biotechnology	24979452265.0	2.06890617666e-06
Glycine max	24979134160.0	2.06887982983e-06
TOHOKUMED	24961790982.0	2.06744339289e-06
Associate Professorship of Biotechnology of Natura	24958236000.0	2.06714895391e-06
TU Berlin	24891598208.0	2.06162972403e-06
CSIR-Institute of Himalayan Bioresource Technology	24867678528.0	2.05964859277e-06
RIKEN Center for Sustainable Resource Science	24854473874.0	2.05855492627e-06
Vesalius Research Center, VIB Department of Oncolo	24852485385.0	2.05839023102e-06
Hebrew University Medical School	24835906540.0	2.05701709943e-06
Harte Research Institute, Texas A&M Corpus Christi	24823452661.0	2.05598561536e-06
Chang-Gung University	24819874810.0	2.05568928228e-06
King abulaziz university	24748337880.0	2.04976428461e-06
TOKYO_AGRITECH	24732187544.0	2.048426644e-06
INDIAN INSTITUTE OF CHEMICAL BIOLOGY	24729937722.0	2.04824030402e-06
Xinjiang Agricultural University, College of Food	24711599700.0	2.04672146979e-06
Department of Molecular Microbiology John Innes Ce	24699290834.0	2.04570199632e-06
hust	24670970941.0	2.04335642041e-06
Tianjin Institute of Industrial Biotechnology,Chin	24667387969.0	2.04305966319e-06
Sichuan agricultural university	24651708978.0	2.0417610614e-06
William and Mary	24620267630.0	2.0391569531e-06
University Hohenheim	24619765940.0	2.03911540096e-06
Max-Planck Institute	24615292149.0	2.03874486226e-06
IGM-CNR	24599167200.0	2.03740932431e-06
Georgia Tech	24589375800.0	2.03659835825e-06
university of florida	24576716152.0	2.0355498315e-06
Jiangsu Academy of agriculture Science	24563094400.0	2.03442161913e-06
UNIVERSITY OF TURKU	24523746015.0	2.03116261586e-06
Guangdong Pharmaceutical University	24474942900.0	2.02712053099e-06
BIRMINGHAM UNIVERSITY	24463472780.0	2.02617052609e-06
Sejong University	24461494616.0	2.026006686e-06
University Basel	24459049986.0	2.02580421117e-06
Koc University	24455971918.0	2.02554927228e-06
RIKEN_NISHINA	24452820000.0	2.02528821681e-06
UNIVERSITY OF TARTU	24452328758.0	2.02524753003e-06
IKMB, University of Kiel	24447641095.0	2.02485927752e-06
UTAUSTIN	24422643149.0	2.02278883962e-06
CNRS, Sorbonne Universites, UPMC, Station Biologiq	24413621181.0	2.02204160124e-06
University of Louisiana at Lafayette	24404893305.0	2.02131872084e-06
HU_LIFE	24362072490.0	2.0177721159e-06
Instituto de Biomedicina de Valencia	24359965000.0	2.01759756447e-06
Floragenex	24357593280.0	2.01740112837e-06
Indian Institute of Technology Guwahati	24346461198.0	2.01647912124e-06
FRIEDRICH SCHILLER UNIVERSITY JENA	24303188660.0	2.01289510265e-06
University of Edinburgh, Roslin Institute	24298099114.0	2.01247356446e-06
Monash University Malaysia	24291803383.0	2.01195212482e-06
National cancer Institute	24286842642.0	2.01154125481e-06
French National Institute for Agricultural Researc	24241321361.0	2.00777098561e-06
University of Missouri - Columbia	24220128350.0	2.00601568886e-06
College of Light Industry and Food Science, South 	24215209221.0	2.00560826534e-06
Henan Agriculture University	24189152243.0	2.00345011383e-06
National Institute of Ocean Technology	24160449316.0	2.00107281339e-06
The Babraham Institute	24141176816.0	1.99947658166e-06
DKFZ-GPCF	24139340238.0	1.99932446833e-06
Institute of Biochemistry and Biophysics Polish Ac	24136284876.0	1.99907141005e-06
University of Stuttgart	24134383626.0	1.99891394031e-06
MVC	24105131388.0	1.99649114355e-06
INSTITUTE OF ENTOMOLOGY	24031580221.0	1.99039931807e-06
IBCH RAS	24026501598.0	1.98997868457e-06
PSU-MA	24020839214.0	1.98950970146e-06
Institute of Animal Sciences(IAS), Chinese Academy	24020324489.0	1.98946706971e-06
University of Puget Sound	23981339100.0	1.98623813133e-06
TOKYO_SCI	23944497540.0	1.98318675414e-06
Scripps Institution of Oceanography, UC San Diego	23942915050.0	1.98305568548e-06
UT SOUTHWESTERN MEDICAL CENTER	23913936700.0	1.98065557331e-06
ICBFM SB RAS	23885411470.0	1.9782929905e-06
Ferdowsi University of Mashhad	23882169464.0	1.97802447355e-06
Parco Tecnologico Padano	23879153416.0	1.97777467142e-06
Biotechvana	23872470020.0	1.97722112369e-06
Victoria University of Wellington	23868668577.0	1.97690627175e-06
SUMS	23856467346.0	1.97589571308e-06
Institute of Pharmacology	23846724360.0	1.97508875688e-06
hunan normal university	23832092478.0	1.97387688118e-06
STANFORD-phs001082	23818014616.0	1.97271089182e-06
INRA-IJPB	23811620650.0	1.97218131593e-06
Paulownia Institute	23780123100.0	1.96957255273e-06
Beijing Forest University	23713297533.0	1.96403777051e-06
University of Groningen	23689866612.0	1.96209712038e-06
Heilongjiang river fisheries research institute	23687379800.0	1.96189115186e-06
ENSL	23685876812.0	1.9617666679e-06
IWT_AKITA	23626069278.0	1.9568131495e-06
Cleveland Clinic Lerner Research Institute	23613521111.0	1.95577385609e-06
Ernst-Moritz-Arndt Universität Greifswald	23599128841.0	1.95458182609e-06
Institute of Zoology Chinese Academy of Sciences	23599118600.0	1.95458097789e-06
Spiez Laboratory	23542126646.0	1.94986065799e-06
Choi	23539760426.0	1.94966467742e-06
Centre for Organismal Studies (COS) - University o	23534789280.0	1.94925294563e-06
ADVANCED CENTRE FOR TREATMENT RESEARCH AND EDUCATI	23530529742.0	1.94890015229e-06
University of Missouri - St. Louis	23522997050.0	1.94827626219e-06
uBiome	23514802300.0	1.94759753758e-06
Oil Crops Institute of the Chinese Academy of Agri	23512348080.0	1.94739426847e-06
University of Leicester	23466725000.0	1.94361556784e-06
